edwardo,M
edwards,M
edwardson,M
edwin,M
edwina,F
edwinna,F
edwyn,M
edwyna,F
edwynna,F
edy,F
edyson,M
edyth,F
edythe,F
eelco,M
effie,F
efia,F
efrain,M
efrem,M
efren,M
efrosini,F
efterpi,F
egan,M
egbert,M
egerton,M
egil,M
egmont,M
egon,M
egor,M
egyed,M
ehtel,F
eibert,M
eiji,M
eileen,F
eilen,F
eilene,F
eilis,F
eimile,F
einar,M
eirena,F
eirene,F
eisig,M
ekachakra,M
ekaterina,F
ekkehard,M
eknath,M
ekta,F
el,M,F
el'azar,M
ela,F
eladia,F
elaina,F
elaine,F
elana,F
elane,F
elanor,F
elary,M
elayne,F
elba,F
elbert,M
elberta,F
elbertina,F
elbertine,F
elbridge,M
elda,F
elden,M
elder,M
eldin,M
eldon,M
eldora,F
eldred,M
eldredge,M
eldridge,M
eldwin,M
eleanor,F
eleanora,F
eleanore,F
elease,F
electra,F
eleen,F
elek,M
elen,F
elena,F
elene,F
eleni,F
elenor,F
elenora,F
elenore,F
eleonor,F
eleonora,F
eleonore,F
eleora,F
elery,M
elex,F
elexus,F
elfie,F
elfred,M
elfreda,F
elfrida,F
elfrieda,F
elfriede,F
elga,F
elgan,M
elgar,M
elger,M
eli,M,F
elia,M,F
eliakim,M
eliana,F
elianora,F
elianore,F
elias,M
elicia,F
elida,F
elidia,F
elie,F
eliha,M
elihu,M
elijah,M
elin,F
elina,F
elinor,F
elinore,F
eliot,M
eliott,M
elisa,F
elisabet,F
elisabeth,F
elisabetta,F
elise,F
eliseo,M
elisha,M,F
elisheba,F
eliska,F
elissa,F
elita,F
eliz,F
eliza,F
elizabet,F
elizabeth,F
elizbeth,F
elizebeth,F
elka,F
elkan,M
elke,F
ella,F
elladine,F
ellamae,F
ellan,F
ellary,M
elle,F
ellen,F
ellena,F
ellene,F
ellenie,F
ellerey,M
ellery,M
ellette,F
elli,F
elliana,F
ellie,F
ellin,F
elliot,M
elliott,M
ellis,M,F
ellison,M
ellissa,F
ellory,M
ellswerth,M
ellsworth,M
ellwood,M
elly,F
ellyn,F
ellynn,F
ellys,M
ellyzabeth,F
elma,F
elman,M
elmar,M
elmer,M,F
elmira,F
elmo,M
elmore,M
elna,F
elnar,M
elnora,F
elnore,F
elo,F
elodia,F
elodie,F
elois,F
eloisa,F
eloise,F
elonore,F
elora,F
elory,M
elouise,F
eloy,M
elpeth,F
elpis,F
elroy,M
elsa,F
elsbeth,F
else,F
elset,F
elsey,F
elsi,F
elsie,F
elsinore,F
elspeth,F
elston,M
elsworth,M
elsy,F
elten,M
elton,M
elu,M
elva,F
elvan,F
elvera,F
elvia,F
elvie,F
elvin,M
elvina,F
elvir,M
elvira,F
elvis,M
elvyn,M
elvyra,F
elwanda,F
elwin,M
elwira,F
elwood,M
elwyn,M
ely,M
elyas,M
elyn,F
elysa,F
elyse,F
elysee,F
elysha,F
elysia,F
elyssa,F
elza,F
elín,F
em,M,F
ema,F
emalee,F
emalia,F
emaline,F
emanuel,M
emanuela,F
emanuele,M
ember,F
emelda,F
emele,F
emelen,M
emelia,F
emelie,F
emelina,F
emeline,F
emelita,F
emely,F
emelyn,F
emelyne,F
emera,F
emerald,F
emerita,F
emersen,M
emerson,M
emery,M,F
emiko,F
emil,M
emile,M
emilee,F
emili,F
emilia,F
emilie,F
emiline,F
emilio,M
emily,F
emir,M
emlen,M
emlin,F
emlyn,M,F
emlynn,F
emlynne,F
emma,F
emmalee,F
emmaline,F
emmalyn,F
emmalynn,F
emmalynne,F
emmanuel,M
emmanuella,F
emmeline,F
emmerich,M
emmerson,M
emmery,M
emmet,M
emmett,M
emmey,F
emmi,F
emmie,F
emmilyne,F
emmit,M
emmitt,M
emmory,M
emmot,M
emmott,M
emmuna,F
emmy,M,F
emmye,F
emmyrson,M
emogene,F
emory,M,F
emrick,M
emris,M
emryk,M
emrys,M
emyle,F
emylee,F
emyln,F
emyrson,M
ena,F
enda,F
endora,F
enedina,F
eneida,F
engelbert,M
englebert,M
engracia,F
enid,F
enna,F
ennis,M
enoch,M
enola,F
enos,M
enrica,F
enrichetta,F
enrico,M
enrika,F
enrique,M
enriqueta,F
enya,F
enye,F
eolanda,F
eolande,F
ephraim,M
ephrayim,M
ephrem,M
epifania,F
era,F
eran,F
eranthe,F
erasma,F
erasmo,M
erasmus,M
erastus,M
erda,F
erek,M
erena,F
erhard,M
erhart,M
erianthe,F
eric,M,F
erica,F
erica linden,F
erich,M
ericha,F
erick,M
ericka,F
erie,M
erik,M
erika,F
erikson,M
erin,M,F
erina,F
erinn,F
erinna,F
erinne,F
erl,M
erleen,M
erlene,M,F
erlina,F
erlinda,F
erline,F
erma,F
ermanno,M
ermelinda,F
ermengarde,F
ermentrude,F
ermin,M
ermina,F
erminia,F
erminie,F
erna,F
ernaline,F
ernest,M
ernesta,F
ernestina,F
ernestine,F
ernesto,M
ernestus,M
erni,M
ernie,M,F
ernst,M
erny,M
errick,M
errin,F
errol,M
erroll,M
erskine,M
ertha,F
erv,M
ervin,M
erwin,M
eryk,M
eryka,F
eryn,F
erynn,F
erynna,F
eryx,M
erzsebet,F
escott,M
esdras,M
eskarne,F
esma,F
esmaralda,F
esmarelda,F
esmaria,F
esme,M,F
esmee,F
esmeralda,F
esmerelda,F
esmie,F
esmiralda,F
esmirelda,F
esmond,M
esmund,M
esperanza,F
esra,M
essa,F
essie,F
essien,M
essy,F
esta,F
esteban,M
estee,F
estefana,F
estel,F
estela,F
estele,F
estell,F
estella,F
estelle,F
ester,F
estes,M
estevan,M
esther,F
estie,F
eston,M
estralita,F
estrella,F
estrellita,F
etain,F
etan,M
etania,F
etha,F
ethan,M
ethe,M
ethel,M,F
ethelbert,M
ethelda,F
ethelene,F
ethelin,F
ethelind,F
etheline,F
ethelred,M
ethelyn,F
ethen,M
ethyl,F
etienne,M
etsu,F
etsuko,F
etta,F
etti,F
ettie,F
ettore,M
etty,F
euan,M
eudocia,F
eudor,M
eudora,F
euell,M
eufemia,F
eugen,M
eugena,F
eugene,M,F
eugenia,M,F
eugenie,M,F
eugenio,M
eugenius,M
eugine,F
eula,F
eulah,F
eulalia,F
eulalie,F
eun,F
euna,F
eunice,F
eunyce,F
euphemia,F
euphrosyne,F
eura,F
euridice,M
eusebia,F
eusebio,M
eustace,M
eustacia,F
eustolia,F
ev,M,F
eva,F
evacsa,F
evadine,F
evadne,F
evaleen,F
evalina,F
evalyn,F
evan,M,F
evander,M
evangaline,F
evangalyne,F
evangelia,F
evangelin,F
evangelina,F
evangeline,F
evangelyn,F
evania,F
evanne,F
evans,M
evanston,M
evanthe,F
eve,F
evel,F
eveleen,F
evelia,F
evelin,M,F
evelina,F
eveline,F
evelyn,M,F
evelyne,F
evelynn,F
even,M
everard,M
evered,M
everet,M
everett,M
everette,M
everil,M
everill,M
evette,F
evey,F
evia,F
evie,F
evilio,F
evin,M
evita,F
evon,F
evonne,F
evvie,F
evvy,F
evy,F
evyn,M
evzen,M
ewa,F
ewan,M
eward,M
ewart,M
ewell,M
ewen,M
ewing,M
exie,F
eyan,M
eyde,F
eydie,F
eyota,F
ezechiel,M
ezekiel,M
ezekyel,M
ezequiel,M
ezer,M
eziechiele,M
ezio,M
ezmeralda,F
ezra,M
ezri,M
ezzret,M
fab,M
fabe,M
faber,M
fabia,F
fabian,M
fabiana,F
fabiano,M
fabien,M
fabienne,F
fabio,M
fabiola,F
fabius,M
fabya,F
fabyan,M
fadi,M
fae,F
fafelina,F
fafelyna,F
faffa,F
faffelina,F
fafylena,F
faiga,F
faina,F
fainche,F
fair,M
fairfax,M
fairfield,M
fairlee,F
fairleigh,M
fairley,M
fairli,F
fairlie,M
fairly,M
fairuza,F
fairy,F
faith,F
faithful,F
faiza,F
faizah,F
fala,F
falana,F
falgun,M
falguni,F
falito,M
falkner,M
fallon,F
fan,F
fanchette,F
fanchon,F
fancie,F
fancy,F
fanechka,F
fania,F
fanni,F
fannie,F
fanny,F
fanta,F
fantasia,F
fantine,F
fanya,F
far,M
fara,F
farah,F
faraji,M
farand,F
farar,M
farfa,F
farfalla,F
farica,F
fariel,M
fariishta,F
farkas,M
farland,M
farlay,M
farlee,M
farleigh,M
farley,M
farlie,M
farly,M
faron,M
farr,M
farra,F
farrah,F
farrand,F
farrar,M
farrel,M
farrell,M
farrier,M
farris,M
farron,M
farrow,M
farukh azad,M
fascienne,F
fatima,F
fatimah,F
fatin,F
fatma,F
faulkner,M
faun,F
fauna,F
faunie,F
faustina,F
faustine,F
faustino,M
fausto,M
favel,F
faviola,F
fawn,F
fawna,F
fawne,F
fawnia,F
fax,M
faxon,M
fay,F
faydra,F
faye,F
fayette,F
fayina,F
fayme,F
fayre,F
fayth,F
faythe,F
fe,F
fear,M
fearn,F
fearne,F
feb,M
febby,M
februus,M
federica,F
federico,M
fedor,M
fedora,F
fee,M
felcia,F
felecia,F
felic,M
felica,F
felicdad,F
felice,M,F
felicia,F
feliciana,F
felicidad,F
felicio,M
felicita,F
felicitas,F
felicite,F
felicity,F
felicle,F
felike,M
feliks,M
felipa,F
felipe,M,F
felisa,F
felisha,F
felisse,F
felita,F
felix,M
feliza,F
felizio,M
felton,M
felyce,F
femi,F
fenelia,F
fennella,F
fenton,M
feodor,M
feodora,F
ferd,M
ferde,M
ferdie,M
ferdinand,M
ferdinanda,F
ferdinande,F
ferdy,M
ferenc,M
fergie,M
fergun,M
fergus,M
ferguson,M
fergy,M
fermin,M
fermina,F
fern,F
fernanda,F
fernandas,M
fernande,F
fernandina,F
fernando,M
ferne,F
fernly,F
feronia,F
ferran,M
ferrel,M
ferrell,M
ferris,M
ferrys,M
fey,F
ffion,F
ffionn,M
fiann,F
fianna,F
fidel,M
fidela,F
fidelia,F
fidelio,M
fidelity,M,F
fido,M
fidole,M
field,M
fielder,M
fielding,M
fields,M
fifi,F
fifine,F
filbert,M
filberte,M
filberto,M
filia,F
filiberto,M
filida,F
filide,F
filip,M
filippa,F
filippo,M
filmer,M
filmore,M
filomena,F
fin,M
fina,F
findabhair,F
findlay,M
findley,M
finian,M
finlay,M
finley,M
finn,M,F
finnian,M
finnie,M
finny,M
finola,F
finvarra,F
fiodor,M
fiona,F
fionavar,F
fione,F
fionn,M,F
fionna,F
fionnula,F
fiorenza,F
fiorenze,F
firaki,F
fisk,M
fitz,M
fitzgerald,M
fitzhugh,M
fitzpatrick,M
fitzroy,M
fjodor,M
flan,M,F
flann,M,F
flannery,M,F
flavia,F
flem,M
fleming,M
flemming,M
fleta,F
fletch,M
fletcher,M
fleur,F
fleurette,F
flin,M
flinn,M
flint,M
flo,F
floke,M
flor,F
flora,F
florance,F
flore,F
florella,F
florence,F
florencia,F
florencio,M
florene,F
florentia,F
florentina,F
florentino,M
florenz,F
florenza,F
floretta,F
florette,F
flori,F
floria,F
florian,M,F
florida,F
florie,F
florina,F
florinda,F
florine,F
floris,F
florri,F
florrie,F
florry,F
flory,M,F
floryn,F
flos,F
flossi,F
flossie,F
flossy,F
flower,F
floy,F
floyd,M
flss,F
flyn,M
flynn,M
fodor,M
fola,F
folkus,M
fonda,M,F
fons,M
fonsie,M
fonz,M
fonzie,M
forbes,M
ford,M
forest,M
forester,M
forestt,M
forrest,M
forrester,M
forrestt,M
forster,M
foss,M
foster,M
fowler,M
fraiser,M
fran,M,F
france,F
francene,F
frances,M,F
francesca,F
francesco,M
franchesca,F
franchot,M
franci,M
francie,F
francina,F
francine,F
francis,M,F
francisca,F
francisco,M,F
franciska,F
franciskus,M
francklin,M
francklyn,M
franco,M
francois,M
francoise,F
francyne,F
frank,M,F
frankie,M,F
franklin,M
franklyn,M
franky,M,F
franni,F
frannie,M,F
franny,M,F
frans,M
fransisca,F
fransisco,M
františek,M
frants,M
franz,M
franzen,M
franziska,F
françoise,F
frasco,M
fraser,M
frasier,M
frasquito,M
frayda,F
fraze,M
frazer,M
frazier,M
fred,M,F
freda,F
fredda,F
freddi,F
freddie,M,F
freddy,M,F
fredek,M
fredelia,F
frederic,M
frederica,F
frederich,M
frederick,M
fredericka,F
frederico,M
frederigo,M
frederik,M
frederika,F
frederique,F
fredi,F
fredia,F
fredie,F
fredra,F
fredric,M
fredrick,M
fredricka,F
fredrik,M
fredrika,F
free,M
freeda,F
freedman,M
freeland,M
freeman,M
freemon,M
freia,F
freida,F
fremont,M
freya,F
frida,F
frieda,F
friede,F
friederike,F
friedhelm,M
friedrich,M
friedrick,M
frigyes,M
fritz,M
fritzi,M
fritzie,M
fruma,F
fuensanta,F
fujiko,F
fujita,M,F
fuller,M
fulton,M
fulvia,F
fumiko,F
fuscienne,F
fyn,M
fynn,M
fyodor,M
gab,M
gabai,M
gabbey,F
gabbi,F
gabbie,M,F
gabbryela,F
gabby,M,F
gabe,M
gabey,F
gabi,M,F
gabie,M,F
gabino,M
gable,M
gabriel,M,F
gabriela,F
gabriele,M,F
gabriell,F
gabriella,F
gabrielle,F
gabriellia,F
gabriello,M
gabrila,F
gabryel,M
gaby,M,F
gadil,M
gae,M,F
gaea,M,F
gael,M,F
gaelan,M
gafna,M
gagan,M
gage,M
gahan,M
gai,M
gaia,F
gail,M,F
gaile,M
gainell,F
gaines,F
gainor,F
gainsborough,F
gajendra,F
gal,M
gala,F
galatea,F
gale,M,F
galen,M
galeno,M
gali,F
galia,F
galina,F
galip,M
gallagar,M
gallagher,M
gallard,M
galloway,M
galvan,M
galven,M
galvin,M
galway,M
galya,F
gamal,M
gamali,M
gamaliel,M
gaman,M
gamba,M
gamble,M
gan,M
gana,F
ganesa,F
ganesh,M
gangolf,M
gangubai,F
gannie,M
gannon,M
ganny,M
gar,M
gara,M
garald,M
gard,M
garden,M
gardener,M
gardenor,M
gardie,M
gardiner,M
gardnard,M
gardner,M
gardy,M
gare,M
garek,M
garet,F
gareth,M
garett,M
garey,M
garfield,M
gargi,F
garik,M
garin,M
garit,M
garlan,M
garland,M,F
garlon,M
garlyn,M
garner,M
garnet,M,F
garnett,M,F
garnette,F
garold,M
garrard,M
garrek,M
garret,M
garreth,M
garrett,M
garrick,M
garridan,M
garrie,M
garrik,M
garrison,M
garrod,M
garrot,M
garrott,M
garry,M
garryson,M
garth,M
garv,M
garvey,M
garvie,M
garvin,M
garvy,M
garwin,M
garwood,M
gary,M,F
garyson,M
gaspar,M
gaspard,M
gaspare,M
gasparo,M
gasper,M
gaston,M
gates,F
gaultiero,M
gaurav,M
gauri,F
gautam,M
gauthier,M
gautier,M
gav,M
gavan,M
gaven,M
gavin,M
gavra,F
gavrie,M
gavrielle,F
gavrila,M,F
gawain,M
gawaine,M
gawen,M
gay,M,F
gayatri,F
gaye,M,F
gayel,F
gayelord,M
gayla,F
gaylard,M
gayle,M,F
gayleen,F
gaylene,F
gayler,M
gaylor,M
gaylord,M
gaynell,F
gaynelle,F
gaynes,F
gaynor,M,F
gearalt,M
gearard,M
gearldine,F
gedeon,M
geert,M
geet,M
geir,M
gelasia,F
gelsey,F
gelsi,F
gelsy,F
gelya,F
gema,F
gemma,F
gena,F
genaro,M
genavieve,F
gene,M,F
genesis,M,F
geneva,F
genevia,F
genevie,F
genevieve,F
genevive,F
genevra,F
genia,F
genie,F
genji,F
genna,F
genni,F
gennie,F
gennifer,F
genny,F
geno,M
genovera,F
genoveva,F
genvieve,F
geoff,M
geoffrey,M
geoffry,M
georas,M
geordie,M
georg,M
georgann,F
george,M,F
georgea,F
georgeann,F
georgeanna,F
georgeanne,F
georgeen,F
georgeena,F
georgena,F
georgene,F
georges,M
georgeta,F
georgetta,F
georgette,F
georgi,M
georgia,F
georgiana,F
georgiann,F
georgianna,F
georgianne,F
georgie,M,F
georgienne,F
georgina,F
georgine,F
georgio,M
georgius,M
georgy,M,F
gerad,M
gerald,M,F
geralda,F
geraldene,F
geraldina,F
geraldine,F
geraldo,M
geraldyne,F
geralyn,F
gerard,M
gerardo,M
geraud,M
gerbert,M
gerd,M
gerda,F
gerek,M
gereldine,F
gergely,M
gerhard,M
gerhardine,F
gerhardt,M
gerhart,M
geri,M,F
gerianna,F
gerianne,F
gerick,M
gerik,M
gerladina,F
germain,M,F
germaine,M,F
german,M
germana,F
germayne,M
gerome,M
gerrard,M
gerri,M,F
gerrie,M,F
gerrilee,F
gerrit,M
gerry,M,F
gerson,M
gert,F
gerta,F
gerte,F
gertha,F
gerti,F
gertie,F
gertrud,F
gertruda,F
gertrude,F
gertrudis,F
gertude,F
gerty,F
gervais,M
gervase,M
gervis,M
gery,M,F
gerzson,M
geva,F
gherardo,M
ghislaine,F
gia,F
giacinta,F
giacobo,M
giacomo,M
giacopo,M
giaffar,M
gian,M
giana,F
gianina,F
gianna,F
gianni,M
giavani,M
gib,M
gibb,M
gibbie,M
gibby,M
gid,M
giddy,M
gideon,M
gidget,F
gidgey,F
giff,M
giffard,M
giffer,M
giffie,M
gifford,M
giffy,M
gigi,F
gil,M
gilana,F
gilbert,M
gilberta,F
gilberte,F
gilbertina,F
gilbertine,F
gilberto,M
gilburt,M
gilda,F
gilemette,F
gilen,F
giles,M
gilie,M
gill,M,F
gillan,F
gilles,M
gilli,F
gillian,F
gillie,F
gilligan,F
gilly,M,F
gilma,F
gin,F
gina,F
ginelle,F
ginette,F
ginevra,F
ginger,M,F
ginia,F
ginni,F
ginnie,F
ginnifer,F
ginny,F
gino,M
ginton,M
gioa,F
giordano,M
giorgi,M
giorgia,F
giorgio,M
giorgis,M
giovanna,F
giovanni,M
gipsy,F
giralda,F
giraldo,M
girard,M
giraud,M
girauld,M
girault,M
giraut,M
girija,F
girish,M
gisela,F
giselbert,M
gisele,F
gisella,F
giselle,F
gita,F
gitana,F
gitanjali,F
githa,F
gitika,F
giuditta,F
giulia,F
giulietta,F
giulio,M
giuseppe,M
giuseppina,F
giustina,F
giustino,M
giusto,M
givon,M
gizane,F
gizela,F
gizem,F
glad,F
gladi,F
gladis,F
glady,F
gladys,F
glayds,F
gleda,F
glen,M,F
glenda,F
glenden,M
glendon,M
glendora,F
glenine,F
glenn,M,F
glenna,F
glennie,F
glennis,F
glinda,F
glori,F
gloria,F
gloriana,F
gloriane,F
glory,F
glyn,M,F
glynda,F
glynis,F
glynn,M,F
glynnis,F
gnni,F
goca,F
godard,M
godart,M
goddard,M
goddart,M
godfree,M
godfrey,M
godfry,M
godiva,F
godwin,M
golda,F
goldarina,F
golden,F
goldi,F
goldia,F
goldie,F
goldina,F
goldy,F
gonzales,M
gonzalo,M
goober,M
gopal,M
goran,M
goraud,M
gordan,M
gordana,F
gorden,M
gordie,M
gordon,M
gordy,M
gosceline,F
gothart,M
gottfried,M
gotzone,F
grace,M,F
gracia,F
gracie,F
graciela,F
gradeigh,M
gradey,M
grady,M
graeae,F
graehme,M
graeme,M
graham,M
graig,M
grainne,F
gram,M
gran,M
grange,M
granger,M
grania,F
grannie,M
granny,M
grant,M
grantham,M
granthem,M
grantley,M
granville,M
grata,F
gratia,F
gratiana,F
gray,M,F
grayce,F
grayson,M
grazia,F
graziana,F
grazyna,F
grear,F
greer,F
greg,M
greger,M
gregg,M
greggory,M
gregoire,M
gregoor,M
gregor,M
gregoria,F
gregorio,M
gregorius,M
gregory,M,F
grenville,M
gresham,M
greta,F
gretal,F
gretchen,F
grete,F
gretel,F
grethel,F
gretle,F
gretna,F
gretta,F
grette,F
gricelda,F
grier,F
griff,M
griffie,M
griffin,M
griffith,M
griffy,M
gris,M
grisel,F
griselda,F
grisham,M
grissel,F
griswold,M
griz,M
grove,M
grover,M
gruzia,F
grzegorz,M
guadalupe,M,F
gualterio,M
gudbrand,M
guddu,F
gudny,F
gudrun,F
guendolen,F
guenevere,F
guenna,F
guethenoc,M
guglielma,F
guglielmo,M
gui,M,F
guido,M
guilbert,M
guilherme,M
guillaume,M
guillelmine,F
guillema,F
guillemette,F
guillermina,F
guillermo,M
guinevere,F
guinna,F
guinoux,M
gul,M
gulab,M
gun,M,F
gunar,M
gunilla,F
gunnar,M
gunner,M
guntar,M
gunter,M
gunther,M
gurkan,M
gurko,M
gus,M,F
gusella,F
guss,M
gussi,F
gussie,M,F
gussy,M,F
gusta,M,F
gustaf,M
gustav,M
gustave,M
gustavo,M
gustavus,M
gusti,F
gustie,F
gusty,F
guthrey,M
guthrie,M
guthry,M
guy,M
guðbrandr,M
guðrún,F
gwen,F
gwenda,F
gwendolen,F
gwendolin,F
gwendoline,F
gwendolyn,F
gwendolynne,F
gweneth,F
gwenette,F
gwenhyvar,F
gwenn,F
gwenneg,M
gwenneth,F
gwenni,F
gwennie,F
gwenny,F
gwenora,F
gwenore,F
gwezhenneg,M
gwyn,F
gwyndolyn,F
gwyneth,F
gwynne,F
gyongyi,F
gypsy,F
gytha,F
gyula,M
göran,M
göta,F
gülay,F
günter,M
günther,M
ha,F
ha-neul,M,F
habib,M
habika,F
hackett,M
had,M
hadar,M
hadara,F
hadasa,F
hadaseh,F
hadassa,F
hadden,M
haden,M
hadi,M
hadiya,F
hadlee,M
hadleigh,M
hadley,M
hadria,F
hadrian,M
hadrianus,M
hadumar,M
hae,F
hafsa,F
hagan,M
hagen,M
hahn,M
hai,M
haidee,F
haifa,F
haile,M
hailee,F
hailey,M,F
haily,M,F
haim,M
haimi,F
haines,M
haja,F
hakan,M
hakeem,M
hakim,M
hal,M
hala,F
halden,M
haldis,F
hale,M,F
haleah,F
haleigh,M,F
haleigha,F
halette,F
haley,M,F
hali,F
halian,M
halie,F
halil,M
halima,F
halimeda,F
halina,F
hall,M
halley,F
halli,F
hallie,F
hallsy,M
hally,F
halona,F
halsey,M
halsy,M
halton,M
ham,M
hamad,M
hamal,M
hamel,M
hamid,M
hamil,M
hamilton,M
hamish,M
hamlen,M
hamlin,M
hammad,M
hammed,M
hamnet,M
han,F
hana,F
hanan,M,F
hang,F
hanh,F
hank,M
hanna,F
hannah,F
hanne,F
hannelore,F
hanni,F
hannie,F
hannis,F
hanny,F
hans,M
hans-wolfgang,M
hansen,M
hansiain,M
hanson,M
happy,F
harald,M
harbert,M
harcourt,M
harden,M
hardik,M
hardy,M
haresh,M
hariett,F
harika,F
harish,M
harith,M
harlan,M
harland,M
harlen,M
harlene,F
harley,M,F
harli,F
harlie,F
harlin,M
harman,M
harmon,M
harmonia,F
harmonie,F
harmony,F
harold,M,F
haroun,M
harp,M
harper,M
harri,F
harrie,F
harriet,F
harriett,F
harrietta,F
harriette,F
harriot,F
harriott,F
harris,M
harrison,M
harry,M
harsh,M
harsha,F
harshita,F
hart,M
hartley,M
hartwell,M
haru,M
haruto,M
harv,M
harva,F
harvelle,F
harvey,M
harvina,F
harvine,F
harvir,M
harwell,M
harwilll,M
hasheem,M
hashim,M
haskel,M
haskell,M
haslett,M
hasna,F
hassan,M
hassie,F
hastie,M
hastin,M
hastings,M
hasty,M
hatria,F
hatti,F
hattie,F
hatty,F
hava,F
haven,M
haverhil,M
haverl,M
haya,F
haydee,F
hayden,M,F
haydon,M
hayes,M
hayfa,F
haylee,F
hayleigh,F
hayley,F
haym,M
hayward,M
haywood,M
hayyim,M
haze,M
hazel,M,F
hazen,M
hazlett,M
hea,F
heall,M
heath,M,F
heather,F
heba,F
hebert,M
hector,M
heda,F
hedda,F
heddi,F
heddie,F
hedi,F
hedia,F
hedva,F
hedvig,F
hedvige,F
hedwig,F
hedwiga,F
hedy,F
hedya,F
hee,F
hei,F
heida,F
heide,F
heidi,F
heidie,F
heidy,F
heike,F
heindrick,M
heinrich,M
heinrick,M
heinrik,M
helaina,F
helaine,F
helaku,M
helen,F
helen-elizabeth,F
helena,F
helene,F
helenka,F
helga,F
helge,F
heli,M,F
helki,F
hellen,F
heller,M
helli,F
helma,F
helmut,M
helmuth,M
heloise,F
helsa,F
helton,M
helyn,F
hem,F
hema,F
hemal,M
hemang,M
hemangi,F
hemangini,F
hemant,M
hemendra,M
hemlata,F
henderson,M
hendrick,M
hendrik,M
hendrika,F
heng,F
henka,F
henning,M
henri,M
henrie,F
henriella,F
henrieta,F
henrietta,F
henriette,F
henrik,M
henry,M,F
henryetta,F
hephzibah,F
herb,M
herbert,M
herbie,M
herby,M
herc,M
hercule,M
hercules,M
herculie,M
heriberto,M
herlinda,F
herma,F
herman,M
hermann,M
hermelinda,F
hermia,F
hermie,M
hermila,F
hermina,F
hermine,F
herminia,F
hermione,F
hermon,M
hermy,M
hern,M
hernando,M
herold,M
herrick,M
hersch,M
herschel,M
herschell,F
hersh,M
hershel,M
herta,F
hertha,F
herve,M
hervey,M
hesper,F
hester,F
hesther,F
hestia,F
hetal,F
hetti,F
hettie,F
hetty,M,F
hetul,F
hew,M
hewe,M
hewet,M
hewett,M
hewie,M
hewitt,M
heywood,M
hi,M
hiedi,F
hien,F
hieronymus,M
hil,F
hilana,F
hilaria,F
hilario,M
hilarius,M
hilary,M,F
hilda,F
hildagard,F
hildagarde,F
hilde,F
hildegaard,F
hildegard,F
hildegarde,F
hildred,F
hildy,F
hill,M
hillard,M
hillary,M,F
hillel,M
hillery,M
hilliard,M
hilliary,F
hillie,M
hillier,M
hilly,M
hillyer,M
hilma,F
hilton,M
himeko,F
hina,F
hinda,F
hinze,M
hipolito,M
hiram,M
hiroko,F
hiroshi,M
hirsch,M
hisa,F
hisako,F
hiten,M
hitendra,M
hitesh,M
hitty,M
hoa,F
hobard,M
hobart,M
hobert,M
hobey,M
hobie,M
hodge,M
hoebart,M
hogan,M
holden,M
holger,M
hollee,F
holley,F
holli,F
hollie,F
hollis,M,F
holly,M,F
holly-anne,F
hollyanne,F
hollye,F
holmes,M
holt,M
homayoun,M
homer,M
homere,M
homerus,M
honey,F
hong,M,F
honna,F
honor,F
honora,F
honoria,F
hont,M
hooman,M
hope,F
horace,M
horacio,M
horatia,F
horatio,M
horatius,M
horst,M
hort,M
horten,M
hortencia,F
hortense,F
hortensia,F
horton,M
hosea,M
hoshi,M,F
hoshiko,M,F
hossein,M
houston,M
howard,M
howe,M
howey,M
howie,M
hoyt,M
hreiðar,M
hridayesh,M
hrishikesh,M
hsiu,F
huba,M
hube,M
hubert,M
huberto,M
hubey,M
hubie,M
hue,F
huey,M
hugh,M
hughie,M
hugibert,M
hugo,M
hugues,M
hui,F
hulda,F
humbert,M
humberto,M
humfrey,M
humfrid,M
humfried,M
humphrey,M
humphry,M
hunfredo,M
hung,M
hunor,M
hunt,M
hunter,M
huntington,M
huntlee,M
huntley,M
huong,F
hurlee,M
hurleigh,M
hurley,M
husain,M
husein,M
hussein,M
huyana,F
hwa,F
hy,M
hyacinth,F
hyacintha,F
hyacinthe,F
hyacinthia,F
hyacinthie,F
hyatt,M
hye,F
hyman,M
hymie,M
hynda,F
hyo,F
hyon,F
hypatia,F
hyun,F
hélène,F
iaap,M
iacob,M
iacobe,M
iago,M
iain,M
ian,M
ianthe,F
ibbie,F
ibby,F
ibeamaka,M
ibila,M
ibrahim,M
ice,F
ichabod,M
ida,F
idalia,F
idalina,F
idaline,F
ideh,F
idell,F
idella,F
idelle,F
idette,F
idola,F
idonia,F
ielena,F
iemon,M
iesha,F
iggie,M
iggy,M
ignace,M
ignacia,F
ignacio,M
ignacius,M
ignatios,M
ignatius,M
ignaz,M
ignazio,M
ignazios,M
igor,M
ijsbrand,M
ike,M
ikey,M
iksander,M
ila,F
ilaire,M
ilana,F
ilani,F
ilaria,F
ilario,M
ilda,F
ildiko,F
ileana,F
ileane,F
ileen,F
ilene,F
ilhan,M
ili,F
iliana,F
ilias,M
ilisa,F
ilisapesi,F
ilise,F
ilja,M
ilka,F
illa,F
ilmari,M
ilona,F
ilonka,F
ilsa,F
ilse,F
iluminada,F
ily,F
ilya,M
ilysa,F
ilyse,F
ilyssa,F
ima,F
iman,F
imani,F
imants,M
imanuel,M
imelda,F
immanuel,M
imogen,F
imogene,F
imojean,F
imran,M
imre,M
imtiaz,M
imtiyaz,M
in,F
ina,F
inayat,F
ince,M
